stamp_sec,receive_sec,x,y,z,qx,qy,qz,qw,yaw_rad
45.162,1790081407.65,7.67675555038,7.68490404553,2.5426894559,-0.00111831926085,-0.00625752243173,0.934100959223,0.356952364826,2.41158548857
45.182,1790081407.67,7.68689245945,7.69583959806,2.54482711533,-0.000966248967887,-0.00626420094592,0.934703379756,0.355372224606,2.4149692701
45.202,1790081407.69,7.69700484307,7.70673194257,2.54696156402,-0.000814317922472,-0.00626343047909,0.935302351996,0.353793183479,2.41834846986
45.222,1790081407.71,7.70709388493,7.71758061564,2.54909310779,-0.000662003381988,-0.00625395217488,0.935898424892,0.352213838624,2.42172610212
45.242,1790081407.73,7.71716080969,7.72838523419,2.55122135739,-0.000510544063662,-0.00623714755562,0.936490963665,0.350635868543,2.42509858033
45.262,1790081407.75,7.72720685024,7.73914546796,2.55334631848,-0.000360188412299,-0.00621292227059,0.937080006734,0.349059208218,2.42846605636
45.282,1790081407.77,7.73723326159,7.74986105826,2.55546753297,-0.000212596388142,-0.00618332725588,0.9376647848,0.347485931532,2.4318241128
45.302,1790081407.79,7.74724127533,7.76053177731,2.55758548037,-6.67758038863e-05,-0.00614649616074,0.938246138366,0.345913862064,2.43517741879
45.322,1790081407.81,7.75723213427,7.77115746348,2.55970046434,7.77964620971e-05,-0.00610126809419,0.93882459938,0.344341603751,2.438528965
45.342,1790081407.83,7.7672071065,7.78173803814,2.56181210252,0.000219898927939,-0.00604906482274,0.939399556046,0.342770819296,2.44187521549
45.362,1790081407.85,7.7771674547,7.79227347735,2.5639204032,0.000359309338538,-0.00598986605341,0.939971048829,0.341201435761,2.44521634139
45.382,1790081407.87,7.78711444845,7.80276383,2.56602491446,0.000494398358898,-0.00592575616112,0.940538334669,0.339635513458,2.44854797472
45.402,1790081407.89,7.7970493216,7.81320917678,2.56812611135,0.000626184799124,-0.0058549918387,0.941102225737,0.338070891494,2.45187473658
45.422,1790081407.91,7.80697330447,7.82360966425,2.57022429654,0.000755225631523,-0.00577651191131,0.941663238096,0.3365061776,2.45519960163
45.442,1790081407.93,7.81688763705,7.83396552076,2.57231909249,0.000880336067146,-0.00569178231832,0.942220780509,0.334943024108,2.45851907272
45.462,1790081407.95,7.82679354042,7.84427702777,2.57441050757,0.00100132727531,-0.00560085882935,0.942774891132,0.333381361769,2.46183331575
45.482,1790081407.97,7.83669222763,7.85454453695,2.57649809594,0.00111661326079,-0.00550584583234,0.943324854175,0.331823233563,2.4651380192
45.502,1790081407.99,7.84658486387,7.8647684293,2.5785823309,0.00122725034684,-0.00540509917454,0.943871457084,0.330266485222,2.46843777598
45.522,1790081408.01,7.85647259672,7.87494914802,2.58066351413,0.00133383431733,-0.00529764205572,0.944415199623,0.328709729999,2.47173554148
45.542,1790081408.03,7.86635656845,7.88508721328,2.58274127304,0.00143522832431,-0.00518496656438,0.944955512304,0.327154605663,2.47502786507
45.562,1790081408.05,7.87623788977,7.89518319368,2.58481561767,0.00153129014006,-0.00506718398776,0.945492433645,0.325601039183,2.4783149229
45.582,1790081408.07,7.88611764939,7.90523772221,2.5868861067,0.00162048632747,-0.00494641134509,0.946025273175,0.324051060101,2.48159244982
