t_s,x_m,y_m,z_m,yaw_rad,x_velocity_mps,y_velocity_mps,x_acceleration_mps2,y_acceleration_mps2
6.5,2.2494212963,0,1,1.57079632679,0.496527777778,0,-0.0138888888889,0
6.52,2.25934903704,0,1,1.57079632679,0.496244444444,0,-0.0144444444444,0
6.54,2.269271,0,1,1.57079632679,0.49595,0,-0.015,0
6.56,2.27918696296,0,1,1.57079632679,0.495644444444,0,-0.0155555555556,0
6.58,2.2890967037,0,1,1.57079632679,0.495327777778,0,-0.0161111111111,0
6.6,2.299,0,1,1.57079632679,0.495,0,-0.0166666666667,0
6.62,2.30889662963,0,1,1.57079632679,0.494661111111,0,-0.0172222222222,0
6.64,2.31878637037,0,1,1.57079632679,0.494311111111,0,-0.0177777777778,0
6.66,2.328669,0,1,1.57079632679,0.49395,0,-0.0183333333333,0
6.68,2.3385442963,0,1,1.57079632679,0.493577777778,0,-0.0188888888889,0
6.7,2.34841203704,0,1,1.57079632679,0.493194444444,0,-0.0194444444444,0
6.72,2.358272,0,1,1.57079632679,0.4928,0,-0.02,0
6.74,2.36812396296,0,1,1.57079632679,0.492394444444,0,-0.0205555555556,0
6.76,2.3779677037,0,1,1.57079632679,0.491977777778,0,-0.0211111111111,0
6.78,2.387803,0,1,1.57079632679,0.49155,0,-0.0216666666667,0
6.8,2.39762962963,0,1,1.57079632679,0.491111111111,0,-0.0222222222222,0
6.82,2.40744737037,0,1,1.57079632679,0.490661111111,0,-0.0227777777778,0
6.84,2.417256,0,1,1.57079632679,0.4902,0,-0.0233333333333,0
6.86,2.4270552963,0,1,1.57079632679,0.489727777778,0,-0.0238888888889,0
6.88,2.43684503704,0,1,1.57079632679,0.489244444444,0,-0.0244444444444,0
6.9,2.446625,0,1,1.57079632679,0.48875,0,-0.025,0
6.92,2.45639496296,0,1,1.57079632679,0.488244444444,0,-0.0255555555556,0
6.94,2.4661547037,0,1,1.57079632679,0.487727777778,0,-0.0261111111111,0
6.96,2.475904,0,1,1.57079632679,0.4872,0,-0.0266666666667,0
6.98,2.48564262963,0,1,1.57079632679,0.486661111111,0,-0.0272222222222,0
